PATHWAY_ID1,PATHWAY_ID2,OVERLAP_COUNT
hsa04723,hsa04920,3
hsa04723,hsa05162,3
hsa04724,hsa04810,3
hsa04724,hsa04964,3
hsa04724,hsa05135,3
hsa04724,hsa05140,3
hsa04725,hsa04936,3
hsa04725,hsa05014,3
hsa04726,hsa05130,3
hsa04727,hsa04910,3
hsa04727,hsa04960,3
hsa04727,hsa04964,3
hsa04727,hsa05133,3
hsa04727,hsa05143,3
hsa04727,hsa05165,3
hsa04727,hsa05171,3
hsa04727,hsa05214,3
hsa04727,hsa05223,3
hsa04727,hsa05225,3
hsa04727,hsa05231,3
hsa04727,hsa05415,3
hsa04728,hsa04814,3
hsa04728,hsa04960,3
hsa04728,hsa05206,3
hsa04728,hsa05211,3
hsa04728,hsa05218,3
hsa04728,hsa05220,3
hsa04728,hsa05221,3
hsa04728,hsa05222,3
hsa04728,hsa05230,3
hsa04730,hsa04930,3
hsa04730,hsa05140,3
hsa04730,hsa05152,3
hsa04730,hsa05202,3
hsa04730,hsa05414,3
hsa04740,hsa04919,3
hsa04740,hsa04974,3
hsa04740,hsa04978,3
hsa04740,hsa05020,3
hsa04740,hsa05030,3
hsa04740,hsa05165,3
hsa04740,hsa05203,3
hsa04740,hsa05410,3
hsa04740,hsa05412,3
hsa04742,hsa04910,3
hsa04742,hsa04960,3
hsa04742,hsa05030,3
hsa04742,hsa05110,3
hsa04742,hsa05165,3
hsa04742,hsa05167,3
hsa04742,hsa05170,3
hsa04742,hsa05203,3
hsa04810,hsa04920,3
hsa04810,hsa04922,3
hsa04810,hsa05031,3
hsa04810,hsa05323,3
hsa04814,hsa05223,3
hsa04820,hsa04921,3
hsa04910,hsa04918,3
hsa04910,hsa04927,3
hsa04910,hsa04950,3
hsa04910,hsa04961,3
hsa04910,hsa04962,3
hsa04910,hsa04976,3
hsa04910,hsa05030,3
hsa04910,hsa05110,3
hsa04910,hsa05140,3
hsa04910,hsa05414,3
hsa04911,hsa04917,3
hsa04911,hsa05171,3
hsa04911,hsa05206,3
hsa04911,hsa05223,3
hsa04911,hsa05225,3
hsa04911,hsa05230,3
hsa04911,hsa05231,3
hsa04912,hsa04920,3
hsa04913,hsa04919,3
hsa04913,hsa04960,3
hsa04913,hsa04979,3
hsa04913,hsa05010,3
hsa04913,hsa05020,3
hsa04913,hsa05203,3
hsa04913,hsa05204,3
hsa04913,hsa05215,3
hsa04913,hsa05417,3
hsa04914,hsa05016,3
hsa04915,hsa04936,3
hsa04915,hsa05014,3
hsa04915,hsa05202,3
hsa04916,hsa05140,3
hsa04917,hsa04950,3
hsa04917,hsa05016,3
hsa04917,hsa05030,3
hsa04917,hsa05202,3
hsa04917,hsa05323,3
hsa04918,hsa05171,3
hsa04918,hsa05206,3
hsa04918,hsa05214,3
hsa04918,hsa05223,3
hsa04918,hsa05225,3
hsa04918,hsa05231,3
hsa04919,hsa04962,3
hsa04919,hsa05030,3
hsa04919,hsa05120,3
hsa04920,hsa04928,3
hsa04920,hsa04929,3
hsa04920,hsa05012,3
hsa04920,hsa05146,3
hsa04920,hsa05213,3
hsa04920,hsa05216,3
hsa04920,hsa05218,3
hsa04921,hsa05120,3
hsa04921,hsa05162,3
hsa04921,hsa05169,3
hsa04921,hsa05222,3
hsa04921,hsa05416,3
hsa04922,hsa04930,3
hsa04922,hsa05132,3
hsa04922,hsa05145,3
hsa04922,hsa05162,3
hsa04922,hsa05168,3
hsa04922,hsa05169,3
hsa04922,hsa05206,3
hsa04922,hsa05208,3
hsa04922,hsa05210,3
hsa04922,hsa05212,3
hsa04922,hsa05213,3
hsa04922,hsa05218,3
hsa04922,hsa05220,3
hsa04922,hsa05221,3
hsa04922,hsa05222,3
hsa04922,hsa05223,3
hsa04922,hsa05224,3
hsa04922,hsa05225,3
hsa04922,hsa05226,3
hsa04922,hsa05231,3
hsa04923,hsa04936,3
hsa04923,hsa05133,3
hsa04923,hsa05152,3
hsa04923,hsa05320,3
hsa04924,hsa05145,3
hsa04925,hsa04979,3
hsa04925,hsa05208,3
hsa04925,hsa05223,3
hsa04925,hsa05225,3
hsa04925,hsa05231,3
hsa04926,hsa05134,3
hsa04926,hsa05410,3
hsa04927,hsa04930,3
hsa04928,hsa04932,3
hsa04928,hsa05014,3
hsa04928,hsa05323,3
hsa04929,hsa04936,3
hsa04929,hsa05012,3
hsa04929,hsa05140,3
hsa04930,hsa05012,3
hsa04930,hsa05140,3
hsa04930,hsa05410,3
hsa04930,hsa05414,3
hsa04931,hsa04975,3
hsa04931,hsa05012,3
hsa04931,hsa05014,3
hsa04931,hsa05143,3
hsa04931,hsa05144,3
hsa04932,hsa05031,3
hsa04932,hsa05216,3
hsa04932,hsa05330,3
hsa04933,hsa04940,3
hsa04933,hsa05030,3
hsa04933,hsa05031,3
hsa04933,hsa05110,3
hsa04935,hsa05202,3
hsa04936,hsa04973,3
hsa04936,hsa05211,3
hsa04936,hsa05230,3
hsa04936,hsa05416,3
hsa04940,hsa05020,3
hsa04940,hsa05135,3
hsa04940,hsa05161,3
hsa04960,hsa05031,3
hsa04960,hsa05032,3
hsa04960,hsa05034,3
hsa04960,hsa05140,3
hsa04960,hsa05143,3
hsa04960,hsa05145,3
hsa04960,hsa05216,3
hsa04960,hsa05219,3
hsa04961,hsa05020,3
hsa04961,hsa05161,3
hsa04961,hsa05164,3
hsa04961,hsa05171,3
hsa04961,hsa05203,3
hsa04961,hsa05206,3
hsa04961,hsa05214,3
hsa04961,hsa05223,3
hsa04961,hsa05225,3
hsa04961,hsa05231,3
hsa04961,hsa05410,3
hsa04961,hsa05412,3
hsa04962,hsa05205,3
hsa04966,hsa04971,3
hsa04970,hsa05161,3
hsa04970,hsa05171,3
hsa04970,hsa05203,3
hsa04970,hsa05206,3
hsa04970,hsa05223,3
hsa04970,hsa05225,3
hsa04970,hsa05231,3
hsa04971,hsa05014,3
hsa04971,hsa05130,3
hsa04971,hsa05135,3
hsa04971,hsa05145,3
hsa04971,hsa05161,3
hsa04971,hsa05171,3
hsa04971,hsa05203,3
hsa04971,hsa05223,3
hsa04971,hsa05231,3
hsa04972,hsa05014,3
hsa04972,hsa05135,3
hsa04972,hsa05161,3
hsa04972,hsa05171,3
hsa04972,hsa05211,3
hsa04972,hsa05214,3
hsa04972,hsa05223,3
hsa04972,hsa05225,3
hsa04973,hsa05145,3
hsa04973,hsa05152,3
hsa04974,hsa05164,3
hsa04974,hsa05410,3
hsa04974,hsa05412,3
hsa04974,hsa05414,3
hsa04974,hsa05415,3
hsa04975,hsa04976,3
hsa04975,hsa05231,3
hsa04976,hsa05020,3
hsa04976,hsa05160,3
hsa04976,hsa05203,3
hsa04977,hsa05215,3
hsa04977,hsa05417,3
hsa04978,hsa05208,3
hsa04978,hsa05410,3
hsa04978,hsa05412,3
hsa04978,hsa05414,3
hsa04979,hsa05012,3
hsa04979,hsa05016,3
hsa04979,hsa05017,3
hsa04979,hsa05020,3
hsa04979,hsa05208,3
hsa05010,hsa05322,3
hsa05012,hsa05206,3
hsa05012,hsa05213,3
hsa05012,hsa05215,3
hsa05012,hsa05220,3
hsa05012,hsa05416,3
hsa05014,hsa05100,3
hsa05014,hsa05214,3
hsa05014,hsa05216,3
hsa05014,hsa05218,3
hsa05014,hsa05224,3
hsa05014,hsa05322,3
hsa05014,hsa05412,3
hsa05016,hsa05171,3
hsa05016,hsa05213,3
hsa05016,hsa05214,3
hsa05016,hsa05216,3
hsa05016,hsa05225,3
hsa05016,hsa05226,3
hsa05017,hsa05120,3
hsa05017,hsa05133,3
hsa05017,hsa05410,3
hsa05017,hsa05412,3
hsa05017,hsa05414,3
hsa05020,hsa05110,3
hsa05020,hsa05143,3
hsa05020,hsa05144,3
hsa05020,hsa05202,3
hsa05020,hsa05216,3
hsa05022,hsa05144,3
hsa05022,hsa05322,3
hsa05022,hsa05330,3
hsa05030,hsa05120,3
hsa05030,hsa05130,3
hsa05030,hsa05131,3
hsa05030,hsa05132,3
hsa05030,hsa05135,3
hsa05030,hsa05140,3
hsa05030,hsa05152,3
hsa05030,hsa05162,3
hsa05030,hsa05169,3
hsa05030,hsa05171,3
hsa05030,hsa05205,3
hsa05030,hsa05208,3
hsa05030,hsa05235,3
hsa05030,hsa05321,3
hsa05030,hsa05418,3
hsa05031,hsa05140,3
hsa05031,hsa05142,3
hsa05031,hsa05143,3
hsa05031,hsa05168,3
hsa05031,hsa05169,3
hsa05031,hsa05202,3
hsa05031,hsa05223,3
hsa05031,hsa05225,3
hsa05032,hsa05133,3
hsa05032,hsa05143,3
hsa05032,hsa05161,3
hsa05032,hsa05171,3
hsa05032,hsa05203,3
hsa05032,hsa05206,3
hsa05032,hsa05214,3
hsa05032,hsa05223,3
hsa05032,hsa05225,3
hsa05032,hsa05231,3
hsa05032,hsa05415,3
hsa05034,hsa05135,3
hsa05034,hsa05168,3
hsa05034,hsa05415,3
hsa05100,hsa05133,3
hsa05110,hsa05132,3
hsa05110,hsa05135,3
hsa05110,hsa05164,3
hsa05110,hsa05170,3
hsa05110,hsa05171,3
hsa05110,hsa05206,3
hsa05110,hsa05214,3
hsa05110,hsa05223,3
hsa05110,hsa05417,3
hsa05120,hsa05214,3
hsa05120,hsa05321,3
hsa05130,hsa05320,3
hsa05130,hsa05322,3
hsa05130,hsa05412,3
hsa05131,hsa05217,3
hsa05132,hsa05332,3
hsa05133,hsa05211,3
hsa05133,hsa05219,3
hsa05133,hsa05414,3
hsa05134,hsa05150,3
hsa05134,hsa05208,3
hsa05134,hsa05210,3
hsa05134,hsa05212,3
hsa05134,hsa05220,3
hsa05134,hsa05330,3
hsa05134,hsa05332,3
hsa05135,hsa05150,3
hsa05135,hsa05310,3
hsa05135,hsa05320,3
hsa05140,hsa05213,3
hsa05140,hsa05214,3
hsa05140,hsa05223,3
hsa05142,hsa05219,3
hsa05142,hsa05340,3
hsa05143,hsa05150,3
hsa05143,hsa05166,3
hsa05143,hsa05167,3
hsa05143,hsa05206,3
hsa05143,hsa05207,3
hsa05143,hsa05214,3
hsa05143,hsa05223,3
hsa05143,hsa05225,3
hsa05143,hsa05231,3
hsa05143,hsa05235,3
hsa05143,hsa05310,3
hsa05144,hsa05160,3
hsa05144,hsa05167,3
hsa05144,hsa05206,3
hsa05144,hsa05210,3
hsa05144,hsa05212,3
hsa05144,hsa05220,3
hsa05144,hsa05320,3
hsa05146,hsa05310,3
hsa05152,hsa05216,3
hsa05161,hsa05330,3
hsa05162,hsa05219,3
hsa05163,hsa05340,3
hsa05163,hsa05412,3
hsa05164,hsa05414,3
hsa05166,hsa05217,3
hsa05168,hsa05216,3
hsa05168,hsa05217,3
hsa05168,hsa05340,3
hsa05168,hsa05414,3
hsa05171,hsa05410,3
hsa05202,hsa05310,3
hsa05202,hsa05332,3
hsa05202,hsa05410,3
hsa05202,hsa05414,3
hsa05202,hsa05416,3
hsa05203,hsa05323,3
hsa05203,hsa05414,3
hsa05205,hsa05332,3
hsa05206,hsa05321,3
hsa05206,hsa05416,3
hsa05208,hsa05321,3
hsa05208,hsa05323,3
hsa05208,hsa05416,3
hsa05210,hsa05410,3
hsa05210,hsa05414,3
hsa05211,hsa05410,3
hsa05211,hsa05414,3
hsa05212,hsa05410,3
hsa05212,hsa05414,3
hsa05217,hsa05417,3
hsa05217,hsa05418,3
hsa05219,hsa05323,3
hsa05220,hsa05323,3
hsa05220,hsa05410,3
hsa05220,hsa05414,3
hsa05221,hsa05321,3
hsa05224,hsa05323,3
hsa05225,hsa05323,3
hsa05225,hsa05416,3
hsa05226,hsa05323,3
hsa05226,hsa05410,3
hsa05226,hsa05414,3
hsa05231,hsa05416,3
hsa05310,hsa05340,3
hsa05310,hsa05417,3
hsa05320,hsa05340,3
hsa05322,hsa05340,3
hsa05322,hsa05417,3
hsa05323,hsa05415,3
hsa05330,hsa05340,3
hsa05340,hsa05416,3
hsa05340,hsa05417,3
hsa00010,hsa00230,2
hsa00010,hsa00562,2
hsa00010,hsa00670,2
hsa00010,hsa03320,2
hsa00010,hsa04950,2
hsa00010,hsa04964,2
hsa00020,hsa00270,2
hsa00020,hsa00310,2
hsa00020,hsa00380,2
hsa00020,hsa00480,2
hsa00020,hsa03320,2
hsa00020,hsa04068,2
hsa00020,hsa04146,2
hsa00020,hsa04151,2
hsa00020,hsa04152,2
hsa00020,hsa04910,2
hsa00020,hsa04920,2
hsa00020,hsa04931,2
hsa00030,hsa00040,2
hsa00030,hsa00480,2
hsa00030,hsa04910,2
hsa00040,hsa00520,2
hsa00040,hsa00541,2
hsa00040,hsa01200,2
hsa00040,hsa01230,2
hsa00040,hsa01250,2
hsa00052,hsa00230,2
hsa00052,hsa00510,2
hsa00052,hsa00513,2
hsa00052,hsa00514,2
hsa00052,hsa00515,2
hsa00052,hsa00533,2
hsa00052,hsa00600,2
hsa00052,hsa00601,2
hsa00052,hsa04917,2
hsa00053,hsa01250,2
hsa00061,hsa00620,2
hsa00061,hsa00640,2
hsa00061,hsa04922,2
hsa00062,hsa00410,2
hsa00062,hsa00640,2
hsa00062,hsa04142,2
hsa00062,hsa04382,2
hsa00071,hsa00630,2
hsa00071,hsa00900,2
hsa00071,hsa04024,2
hsa00071,hsa04931,2
hsa00071,hsa04975,2
hsa00071,hsa05415,2
hsa00100,hsa04928,2
hsa00120,hsa01212,2
hsa00120,hsa04979,2
hsa00130,hsa00350,2
hsa00130,hsa00360,2
hsa00140,hsa00790,2
hsa00140,hsa01212,2
hsa00190,hsa00860,2
hsa00190,hsa01240,2
hsa00190,hsa04971,2
hsa00190,hsa05161,2
hsa00190,hsa05203,2
hsa00220,hsa00470,2
hsa00220,hsa04066,2
hsa00220,hsa04148,2
hsa00220,hsa05010,2
hsa00220,hsa05014,2
hsa00220,hsa05022,2
hsa00220,hsa05206,2
hsa00220,hsa05230,2
hsa00220,hsa05418,2
hsa00230,hsa00450,2
hsa00230,hsa00520,2
hsa00230,hsa00670,2
hsa00230,hsa00740,2
hsa00230,hsa00770,2
hsa00230,hsa00920,2
hsa00230,hsa01250,2
hsa00230,hsa01320,2
hsa00230,hsa01523,2
hsa00230,hsa04115,2
hsa00230,hsa04720,2
hsa00230,hsa04922,2
hsa00230,hsa04961,2
hsa00230,hsa05110,2
hsa00232,hsa05417,2
hsa00240,hsa00500,2
hsa00240,hsa00740,2
hsa00240,hsa04115,2
hsa00250,hsa00260,2
hsa00250,hsa00430,2
hsa00250,hsa00520,2
hsa00250,hsa01250,2
hsa00250,hsa04146,2
hsa00250,hsa04931,2
hsa00250,hsa04940,2
hsa00250,hsa05206,2
hsa00250,hsa05230,2
hsa00250,hsa05415,2
hsa00260,hsa00290,2
hsa00260,hsa00470,2
hsa00260,hsa00561,2
hsa00260,hsa00860,2
hsa00260,hsa00982,2
hsa00260,hsa01523,2
hsa00260,hsa04726,2
hsa00260,hsa04728,2
hsa00260,hsa05012,2
hsa00260,hsa05030,2
hsa00260,hsa05031,2
hsa00260,hsa05034,2
hsa00270,hsa00770,2
hsa00270,hsa00920,2
hsa00270,hsa04122,2
hsa00280,hsa00290,2
hsa00280,hsa00350,2
hsa00280,hsa00670,2
hsa00280,hsa01230,2
hsa00280,hsa04975,2
hsa00290,hsa00770,2
hsa00290,hsa01200,2
hsa00290,hsa01210,2
hsa00290,hsa01240,2
hsa00310,hsa00670,2
hsa00310,hsa00900,2
hsa00310,hsa03083,2
hsa00310,hsa04146,2
hsa00310,hsa04211,2
hsa00310,hsa04934,2
hsa00310,hsa04975,2
hsa00330,hsa00982,2
hsa00330,hsa04066,2
hsa00330,hsa04146,2
hsa00330,hsa04216,2
hsa00330,hsa04726,2
hsa00330,hsa04728,2
hsa00330,hsa05010,2
hsa00330,hsa05012,2
hsa00330,hsa05014,2
hsa00330,hsa05022,2
hsa00330,hsa05030,2
hsa00330,hsa05031,2
hsa00330,hsa05034,2
hsa00340,hsa00670,2
hsa00340,hsa04726,2
hsa00340,hsa04728,2
hsa00340,hsa05012,2
hsa00340,hsa05030,2
hsa00340,hsa05031,2
hsa00340,hsa05034,2
hsa00360,hsa05012,2
hsa00380,hsa00670,2
hsa00380,hsa00790,2
hsa00380,hsa00900,2
hsa00380,hsa04146,2
hsa00380,hsa04913,2
hsa00380,hsa04975,2
hsa00380,hsa05012,2
hsa00380,hsa05143,2
hsa00410,hsa00592,2
hsa00410,hsa01040,2
hsa00410,hsa04024,2
hsa00410,hsa04940,2
hsa00430,hsa00650,2
hsa00430,hsa00770,2
hsa00430,hsa04727,2
hsa00430,hsa04940,2
hsa00450,hsa00670,2
hsa00450,hsa00920,2
hsa00450,hsa01230,2
hsa00450,hsa01320,2
hsa00470,hsa04146,2
hsa00470,hsa04724,2
hsa00470,hsa04727,2
hsa00470,hsa04964,2
hsa00470,hsa05206,2
hsa00470,hsa05230,2
hsa00480,hsa01210,2
hsa00480,hsa01230,2
hsa00480,hsa04115,2
hsa00480,hsa05415,2
hsa00500,hsa00740,2
hsa00500,hsa00760,2
hsa00500,hsa00770,2
hsa00500,hsa01232,2
hsa00500,hsa05415,2
hsa00511,hsa00520,2
hsa00511,hsa00603,2
hsa00511,hsa04382,2
hsa00512,hsa00533,2
hsa00512,hsa00603,2
hsa00513,hsa00520,2
hsa00513,hsa00531,2
hsa00513,hsa00600,2
hsa00513,hsa00603,2
hsa00513,hsa00604,2
hsa00513,hsa04142,2
hsa00520,hsa00531,2
hsa00520,hsa00600,2
hsa00520,hsa00603,2
hsa00520,hsa00604,2
hsa00520,hsa04142,2
hsa00520,hsa04917,2
hsa00520,hsa04931,2
hsa00520,hsa05415,2
hsa00531,hsa00603,2
hsa00531,hsa05205,2
hsa00533,hsa00603,2
hsa00533,hsa00604,2
hsa00561,hsa01200,2
hsa00561,hsa04714,2
hsa00561,hsa04923,2
hsa00562,hsa01200,2
hsa00562,hsa04064,2
hsa00562,hsa04145,2
hsa00562,hsa05014,2
hsa00562,hsa05110,2
hsa00562,hsa05120,2
hsa00564,hsa04024,2
hsa00564,hsa04082,2
hsa00564,hsa04144,2
hsa00564,hsa04148,2
hsa00564,hsa04725,2
hsa00564,hsa04923,2
hsa00564,hsa04928,2
hsa00564,hsa05200,2
hsa00564,hsa05208,2
hsa00564,hsa05212,2
hsa00565,hsa04024,2
hsa00565,hsa04071,2
hsa00565,hsa04144,2
hsa00565,hsa04923,2
hsa00565,hsa04928,2
hsa00565,hsa05200,2
hsa00565,hsa05208,2
hsa00565,hsa05212,2
hsa00590,hsa04216,2
hsa00591,hsa00983,2
hsa00591,hsa04148,2
hsa00591,hsa04923,2
hsa00591,hsa05207,2
hsa00591,hsa05208,2
hsa00592,hsa00640,2
hsa00592,hsa01200,2
hsa00592,hsa04024,2
hsa00592,hsa04923,2
hsa00592,hsa04936,2
hsa00600,hsa04020,2
hsa00600,hsa04148,2
hsa00600,hsa04370,2
hsa00600,hsa04371,2
hsa00600,hsa05152,2
hsa00620,hsa00650,2
hsa00620,hsa00670,2
hsa00620,hsa00900,2
hsa00620,hsa04068,2
hsa00620,hsa04151,2
hsa00620,hsa04930,2
hsa00620,hsa04975,2
hsa00630,hsa00650,2
hsa00630,hsa00900,2
hsa00630,hsa01212,2
hsa00630,hsa01523,2
hsa00630,hsa04975,2
hsa00630,hsa04981,2
hsa00640,hsa01040,2
hsa00640,hsa04024,2
hsa00640,hsa04910,2
hsa00650,hsa04940,2
hsa00650,hsa04975,2
hsa00670,hsa00790,2
hsa00740,hsa00760,2
hsa00740,hsa00770,2
hsa00740,hsa01232,2
hsa00740,hsa01240,2
hsa00740,hsa04142,2
hsa00760,hsa00770,2
hsa00760,hsa04146,2
hsa00760,hsa04970,2
hsa00760,hsa04972,2
hsa00760,hsa05230,2
hsa00770,hsa01210,2
hsa00770,hsa01230,2
hsa00770,hsa01232,2
hsa00790,hsa04726,2
hsa00790,hsa04913,2
hsa00830,hsa04977,2
hsa00830,hsa05208,2
hsa00860,hsa00970,2
hsa00860,hsa04081,2
hsa00860,hsa04217,2
hsa00860,hsa04714,2
hsa00900,hsa01200,2
hsa00900,hsa01212,2
hsa00900,hsa03320,2
hsa00900,hsa04146,2
hsa00900,hsa04975,2
hsa00910,hsa01230,2
hsa00920,hsa01320,2
hsa00920,hsa04122,2
hsa00970,hsa01240,2
hsa00980,hsa04913,2
hsa00982,hsa04728,2
hsa00982,hsa05012,2
hsa00982,hsa05030,2
hsa00982,hsa05031,2
hsa00982,hsa05034,2
hsa00983,hsa04115,2
hsa00983,hsa05417,2
hsa01040,hsa01200,2
hsa01040,hsa04024,2
hsa01040,hsa04152,2
hsa01040,hsa04382,2
hsa01100,hsa01320,2
hsa01100,hsa03083,2
hsa01100,hsa04640,2
hsa01100,hsa04940,2
hsa01100,hsa04950,2
hsa01100,hsa04978,2
hsa01100,hsa05130,2
hsa01100,hsa05140,2
hsa01100,hsa05416,2
hsa01200,hsa01523,2
hsa01200,hsa04024,2
hsa01200,hsa04217,2
hsa01200,hsa04950,2
hsa01200,hsa04981,2
hsa01212,hsa04024,2
hsa01212,hsa04142,2
hsa01212,hsa04382,2
hsa01212,hsa04910,2
hsa01212,hsa04931,2
hsa01212,hsa04975,2
hsa01212,hsa05415,2
hsa01230,hsa04146,2
hsa01230,hsa04148,2
hsa01230,hsa04930,2
hsa01230,hsa05146,2
hsa01232,hsa04115,2
hsa01240,hsa04122,2
hsa01240,hsa04714,2
hsa01240,hsa05143,2
hsa01240,hsa05208,2
hsa01250,hsa04917,2
hsa01250,hsa04931,2
hsa01250,hsa05415,2
hsa01521,hsa04060,2
hsa01521,hsa04061,2
hsa01521,hsa04141,2
hsa01521,hsa04340,2
hsa01521,hsa04530,2
hsa01521,hsa04640,2
hsa01521,hsa04913,2
hsa01521,hsa05016,2
hsa01521,hsa05217,2
hsa01521,hsa05321,2
hsa01521,hsa05323,2
hsa01521,hsa05410,2
hsa01522,hsa05323,2
hsa01523,hsa04061,2
hsa01523,hsa04211,2
hsa01523,hsa04217,2
hsa01523,hsa04613,2
hsa01523,hsa04917,2
hsa01523,hsa04926,2
hsa01523,hsa04930,2
hsa01523,hsa04940,2
hsa01523,hsa05030,2
hsa01523,hsa05207,2
hsa01523,hsa05410,2
hsa01523,hsa05415,2
hsa01524,hsa03420,2
hsa01524,hsa03440,2
hsa01524,hsa04060,2
hsa01524,hsa04114,2
hsa01524,hsa04137,2
hsa01524,hsa04270,2
hsa01524,hsa04350,2
hsa01524,hsa04530,2
hsa01524,hsa04540,2
hsa01524,hsa04622,2
hsa01524,hsa04658,2
hsa01524,hsa04659,2
hsa01524,hsa04713,2
hsa01524,hsa04720,2
hsa01524,hsa04723,2
hsa01524,hsa04724,2
hsa01524,hsa04730,2
hsa01524,hsa04912,2
hsa01524,hsa04916,2
hsa01524,hsa04940,2
hsa01524,hsa05034,2
hsa01524,hsa05140,2
hsa01524,hsa05143,2
hsa01524,hsa05320,2
hsa01524,hsa05330,2
hsa01524,hsa05332,2
hsa02010,hsa04024,2
hsa02010,hsa04142,2
hsa02010,hsa04145,2
hsa02010,hsa04612,2
hsa02010,hsa04977,2
hsa02010,hsa05163,2
hsa02010,hsa05168,2
hsa02010,hsa05169,2
hsa02010,hsa05170,2
hsa02010,hsa05206,2
hsa02010,hsa05340,2
hsa02010,hsa05417,2
hsa03008,hsa03018,2
hsa03008,hsa03250,2
hsa03008,hsa05166,2
hsa03010,hsa04120,2
hsa03010,hsa04137,2
hsa03010,hsa04140,2
hsa03010,hsa05012,2
hsa03010,hsa05022,2
hsa03010,hsa05131,2
hsa03010,hsa05167,2
hsa03013,hsa04150,2
hsa03013,hsa05134,2
hsa03013,hsa05140,2
hsa03013,hsa05166,2
hsa03015,hsa03250,2
hsa03015,hsa04136,2
hsa03015,hsa04140,2
hsa03015,hsa05022,2
hsa03018,hsa05152,2
hsa03022,hsa04110,2
hsa03040,hsa04936,2
hsa03040,hsa05202,2
hsa03040,hsa05203,2
hsa03050,hsa05160,2
hsa03082,hsa04015,2
hsa03082,hsa04110,2
hsa03082,hsa04145,2
hsa03082,hsa04210,2
hsa03082,hsa04213,2
hsa03082,hsa04330,2
hsa03082,hsa04350,2
hsa03082,hsa04390,2
hsa03082,hsa04510,2
hsa03082,hsa04517,2
hsa03082,hsa04520,2
hsa03082,hsa04530,2
hsa03082,hsa04611,2
hsa03082,hsa04670,2
hsa03082,hsa04810,2
hsa03082,hsa04814,2
hsa03082,hsa04820,2
hsa03082,hsa04921,2
hsa03082,hsa04971,2
hsa03082,hsa05014,2
hsa03082,hsa05016,2
hsa03082,hsa05031,2
hsa03082,hsa05100,2
hsa03082,hsa05110,2
hsa03082,hsa05130,2
hsa03082,hsa05131,2
hsa03082,hsa05132,2
hsa03082,hsa05135,2
hsa03082,hsa05164,2
hsa03082,hsa05166,2
hsa03082,hsa05169,2
hsa03082,hsa05200,2
hsa03082,hsa05205,2
hsa03082,hsa05206,2
hsa03082,hsa05220,2
hsa03082,hsa05410,2
hsa03082,hsa05412,2
hsa03082,hsa05414,2
hsa03082,hsa05416,2
hsa03082,hsa05418,2
hsa03083,hsa03250,2
hsa03083,hsa04024,2
hsa03083,hsa04066,2
hsa03083,hsa04213,2
hsa03083,hsa04613,2
hsa03083,hsa04630,2
hsa03083,hsa04720,2
hsa03083,hsa04916,2
hsa03083,hsa04922,2
hsa03083,hsa04934,2
hsa03083,hsa04935,2
hsa03083,hsa05031,2
hsa03083,hsa05034,2
hsa03083,hsa05152,2
hsa03083,hsa05161,2
hsa03083,hsa05164,2
hsa03083,hsa05166,2
hsa03083,hsa05167,2
hsa03083,hsa05211,2
hsa03083,hsa05215,2
hsa03083,hsa05220,2
hsa03250,hsa04024,2
hsa03250,hsa04061,2
hsa03250,hsa04062,2
hsa03250,hsa04066,2
hsa03250,hsa04068,2
hsa03250,hsa04110,2
hsa03250,hsa04310,2
hsa03250,hsa04350,2
hsa03250,hsa04520,2
hsa03250,hsa04630,2
hsa03250,hsa04720,2
hsa03250,hsa04916,2
hsa03250,hsa04922,2
hsa03250,hsa04935,2
hsa03250,hsa05014,2
hsa03250,hsa05016,2
hsa03250,hsa05152,2
hsa03250,hsa05160,2
hsa03250,hsa05161,2
hsa03250,hsa05162,2
hsa03250,hsa05163,2
hsa03250,hsa05171,2
hsa03250,hsa05206,2
hsa03250,hsa05211,2
hsa03250,hsa05215,2
hsa03260,hsa03264,2
hsa03260,hsa03265,2
hsa03260,hsa03273,2
hsa03260,hsa04061,2
hsa03260,hsa04062,2
hsa03260,hsa04144,2
hsa03260,hsa04145,2
hsa03260,hsa04517,2
hsa03260,hsa04625,2
hsa03260,hsa05152,2
hsa03260,hsa05162,2
hsa03260,hsa05163,2
hsa03264,hsa03265,2
hsa03264,hsa03273,2
hsa03264,hsa04145,2
hsa03264,hsa04148,2
hsa03264,hsa04517,2
hsa03264,hsa04625,2
hsa03264,hsa05152,2
hsa03264,hsa05162,2
hsa03265,hsa03273,2
hsa03265,hsa04514,2
hsa03265,hsa04625,2
hsa03265,hsa05020,2
hsa03266,hsa04145,2
hsa03266,hsa04151,2
hsa03266,hsa04510,2
hsa03266,hsa04512,2
hsa03266,hsa04514,2
hsa03266,hsa04520,2
hsa03266,hsa04640,2
hsa03266,hsa04810,2
hsa03266,hsa04820,2
hsa03266,hsa05165,2
hsa03266,hsa05205,2
hsa03266,hsa05206,2
hsa03266,hsa05410,2
hsa03266,hsa05412,2
hsa03266,hsa05414,2
hsa03267,hsa04620,2
hsa03267,hsa04672,2
hsa03267,hsa04940,2
hsa03267,hsa05320,2
hsa03267,hsa05322,2
hsa03267,hsa05323,2
hsa03267,hsa05330,2
hsa03267,hsa05332,2
hsa03271,hsa04145,2
hsa03271,hsa04151,2
hsa03271,hsa04510,2
hsa03271,hsa04512,2
hsa03271,hsa04611,2
hsa03271,hsa04810,2
hsa03271,hsa04820,2
